year,month,state,rto,type,maker,vehicle_category,value,unit,note
2024,March,Ladakh,All Vahan Running Office,Non Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,9,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,ASHOK LEYLAND LTD,HGV,13,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,ASHOK LEYLAND LTD,MGV,5,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,HGV,2,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,DOOSAN BOBCAT INDIA PVT LTD,OTH,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,LIUGONG INDIA PVT. LTD,OTH,4,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,HGV,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LGV,22,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,MAHINDRA & MAHINDRA LIMITED,LPV,7,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,MARUTI SUZUKI INDIA LTD,LPV,7,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,LPV,2,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,SML ISUZU LTD,MGV,6,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,TATA MOTORS LTD,HGV,44,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,TOYOTA KIRLOSKAR MOTOR PVT LTD,LPV,5,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport,VE COMMERCIAL VEHICLES LTD,LPV,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,ASHOK LEYLAND LTD,HGV,13,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,ASHOK LEYLAND LTD,MGV,5,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,HGV,2,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,DOOSAN BOBCAT INDIA PVT LTD,OTH,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,EICHER TRACTORS,LMV,2,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,HERO MOTOCORP LTD,2WN,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,5,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,HYUNDAI MOTOR INDIA LTD,LMV,8,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,INTERNATIONAL TRACTORS LIMITED,LMV,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,JAGUAR LAND ROVER INDIA LIMITED,LMV,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,JCB INDIA LIMITED,HMV,4,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,JOHN DEERE INDIA PVT LTD(TRACTOR DEVISION),LMV,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,KIA INDIA PRIVATE LIMITED,LMV,1,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,LIUGONG INDIA PVT. LTD,OTH,4,value in Absolute Number,
2024,March,Ladakh,All Vahan Running Office,Transport and Non Transport,MAHINDRA & MAHINDRA LIMITED,HGV,1,value in Absolute Number,
